Date,Seasons,Holiday,FunctioningDay
2017-12-28,Winter,No Holiday,Yes
2017-12-28,Winter,No Holiday,Yes
2017-12-28,Winter,No Holiday,Yes
2017-12-28,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-29,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-30,Winter,No Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2017-12-31,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-01,Winter,Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-02,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-03,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-04,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-05,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-06,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-07,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-08,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-09,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-10,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-11,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-12,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-13,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-14,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-15,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-16,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-17,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-18,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-19,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-20,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-21,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-22,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-23,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-24,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
2018-01-25,Winter,No Holiday,Yes
